row;effect;pert;sdom;vp;milieu;Col1;Col2;Col3;Col4;Col5;Col6;Col7;Col8;Col9;Col10;Col11;Col12;Col13
1.0000000000000000;ldhp;;;;;0.0744097848787500;-0.0365629319373349;0.0003067452849929;0.0244556631077083;-0.0017523657789161;-0.0045094679387510;-0.0022136325905025;-0.0036127313042484;-0.0049263833623372;-0.0054991720943246;-0.0050058949070626;-0.0049456494232355;0.0000000000000000
2.0000000000000000;ldhp2;;;;;-0.0365629319373349;0.0208206757760186;-0.0001821200913819;-0.0162717660112039;-0.0022554837252995;-0.0004335532659372;-0.0018679925408617;-0.0010909454489789;-0.0003738548296505;-0.0001923716792904;-0.0002639396670350;-0.0005014185262340;0.0000000000000000
3.0000000000000000;ldhp*st;;;;;0.0003067452849929;-0.0001821200913819;0.0000058339923412;0.0001158053931380;-0.0000059186073436;-0.0000272936524540;-0.0000059753948791;-0.0000374632934023;-0.0000172614042992;-0.0000356169352212;-0.0000144402591887;-0.0000055504632672;0.0000000000000000
4.0000000000000000;ldhp*rdhp;;;;;0.0244556631077083;-0.0162717660112039;0.0001158053931380;0.0168523118549695;0.0019946818475536;0.0002026283458617;0.0014541522859409;0.0011058683277160;0.0003541291663956;0.0006061328966477;0.0001262851040383;0.0005865893723352;0.0000000000000000
5.0000000000000000;ldhp*sdom;;2EST;;;-0.0017523657789161;-0.0022554837252995;-0.0000059186073436;0.0019946818475536;0.0118539553514464;0.0059455248631639;0.0060512138941026;0.0061182423205283;0.0058799917310113;0.0059669470396238;0.0058430769348152;0.0058333241600518;0.0000000000000000
6.0000000000000000;ldhp*sdom;;3EST;;;-0.0045094679387510;-0.0004335532659372;-0.0000272936524540;0.0002026283458617;0.0059455248631639;0.0164694208372100;0.0059310894438056;0.0060871828701581;0.0058803395826582;0.0059754022334728;0.0058601765042934;0.0057887573859780;0.0000000000000000
7.0000000000000000;ldhp*sdom;;3OUEST;;;-0.0022136325905025;-0.0018679925408617;-0.0000059753948791;0.0014541522859409;0.0060512138941026;0.0059310894438056;0.0193531880334253;0.0060632254641205;0.0058605304257562;0.0059219015435539;0.0058350952453360;0.0058089419794314;0.0000000000000000
8.0000000000000000;ldhp*sdom;;4EST;;;-0.0036127313042484;-0.0010909454489789;-0.0000374632934023;0.0011058683277160;0.0061182423205283;0.0060871828701581;0.0060632254641205;0.0117489021836301;0.0059643621492495;0.0061377418063569;0.0059178911599618;0.0058515705701045;0.0000000000000000
9.0000000000000000;ldhp*sdom;;4OUEST;;;-0.0049263833623372;-0.0003738548296505;-0.0000172614042992;0.0003541291663956;0.0058799917310113;0.0058803395826582;0.0058605304257562;0.0059643621492495;0.0108089792689083;0.0058968303473024;0.0058054428358733;0.0057714134049521;0.0000000000000000
10.0000000000000000;ldhp*sdom;;5EST;;;-0.0054991720943246;-0.0001923716792904;-0.0000356169352212;0.0006061328966477;0.0059669470396238;0.0059754022334728;0.0059219015435539;0.0061377418063569;0.0058968303473024;0.0183005728442005;0.0058559168878638;0.0058159799241881;0.0000000000000000
11.0000000000000000;ldhp*sdom;;5OUEST;;;-0.0050058949070626;-0.0002639396670350;-0.0000144402591887;0.0001262851040383;0.0058430769348152;0.0058601765042934;0.0058350952453360;0.0059178911599618;0.0058054428358733;0.0058559168878638;0.0084047667997213;0.0057559536284868;0.0000000000000000
12.0000000000000000;ldhp*sdom;;6EST;;;-0.0049456494232355;-0.0005014185262340;-0.0000055504632672;0.0005865893723352;0.0058333241600518;0.0057887573859780;0.0058089419794314;0.0058515705701045;0.0057714134049521;0.0058159799241881;0.0057559536284868;0.0213833056194878;0.0000000000000000
13.0000000000000000;ldhp*sdom;;6OUEST;;;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000
