row;effect;pert;sdom;vp;milieu;Col1;Col2;Col3;Col4;Col5;Col6;Col7;Col8;Col9;Col10
1.0000000000000000;ldhp;;;;;0.0997305345435900;-0.0133214155849482;-0.0000037293885227;0.0089515879846741;0.0010138237362971;0.0014685682260778;-0.0013157115868340;0.0001229185993599;0.0000000000000000;-0.0000638468151770
2.0000000000000000;ldhp2;;;;;-0.0133214155849482;0.0058824842443185;-0.0000410969255191;-0.0046561090077726;0.0001152331980400;-0.0000199429303466;0.0004783025148725;0.0003708602446718;0.0000000000000000;0.0000009428456294
3.0000000000000000;ldhp*st;;;;;-0.0000037293885227;-0.0000410969255191;0.0000026977784672;0.0000378094594386;0.0000171489920440;0.0000155374021358;0.0000022339980161;0.0000162361145339;0.0000000000000000;0.0000000053154633
4.0000000000000000;ldhp*rdhp;;;;;0.0089515879846741;-0.0046561090077726;0.0000378094594386;0.0051087729227755;0.0000054163581437;-0.0000078619191832;-0.0004975103709440;-0.0002972764692750;0.0000000000000000;-0.0000007161647641
5.0000000000000000;ldhp*vp;;;FE2;;0.0010138237362971;0.0001152331980400;0.0000171489920440;0.0000054163581437;0.0058086505523327;0.0015598662176340;0.0013814612789110;0.0015771595097146;0.0000000000000000;-0.0000031241499383
6.0000000000000000;ldhp*vp;;;FE3;;0.0014685682260778;-0.0000199429303466;0.0000155374021358;-0.0000078619191832;0.0015598662176340;0.0057013175347007;0.0013740154379337;0.0015492330410580;0.0000000000000000;-0.0000030945314371
7.0000000000000000;ldhp*vp;;;MJ1;;-0.0013157115868340;0.0004783025148725;0.0000022339980161;-0.0004975103709440;0.0013814612789110;0.0013740154379337;0.0039546339428743;0.0014069558190889;0.0000000000000000;-0.0000010021738851
8.0000000000000000;ldhp*vp;;;MJ2;;0.0001229185993599;0.0003708602446718;0.0000162361145339;-0.0002972764692750;0.0015771595097146;0.0015492330410580;0.0014069558190889;0.0057679147731078;0.0000000000000000;-0.0000027130779144
9.0000000000000000;ldhp*vp;;;RT1;;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000;0.0000000000000000
10.0000000000000000;ldhp*ptot;;;;;-0.0000638468151770;0.0000009428456294;0.0000000053154633;-0.0000007161647641;-0.0000031241499383;-0.0000030945314371;-0.0000010021738851;-0.0000027130779144;0.0000000000000000;0.0000000596715912
